"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"X-Keystroke"," ",,"109","1738000110921","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","N",,"110","1738000111326","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"N",,,,,
"X-Keystroke","o",,"111","1738000111446","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","d",,"112","1738000111537","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Keystroke","e",,"113","1738000111704","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke"," ",,"114","1738000111816","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","P",,"115","1738000111998","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"P",,,,,
"File.Edit","s","","96","1738000109375","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"97","1738000109377","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","t","","97","1738000109509","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"98","1738000109511","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","a","","98","1738000109624","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"99","1738000109635","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","t","","99","1738000109973","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"100","1738000109981","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","i","","100","1738000110085","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"101","1738000110093","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","c","","101","1738000110180","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"102","1738000110191","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit"," ","","102","1738000110310","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"103","1738000110312","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","c","","103","1738000110397","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"104","1738000110399","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","l","","104","1738000110495","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"105","1738000110506","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","a","","105","1738000110597","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"106","1738000110604","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","s","","106","1738000110666","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"107","1738000110671","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","s","","107","1738000110836","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"108","1738000110847","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit"," ","","108","1738000110919","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"109","1738000110921","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","N","","109","1738000111325","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","N",,"110","1738000111326","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"N",,,,,
"File.Edit","o","","110","1738000111445","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"111","1738000111446","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","d","","111","1738000111535","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"112","1738000111537","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"File.Edit","e","","112","1738000111702","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"113","1738000111704","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit"," ","","113","1738000111814","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"114","1738000111816","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","P","","114","1738000111996","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","P",,"115","1738000111998","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"P",,,,,
"X-Action","Enter",,,"1738000112307","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","    
","","121","1738000112310","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Backspace",,,"1738000112579","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","119","1738000112582","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   
","116","1738000112584","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1738000112755","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","P","114","1738000112757","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","{","","114","1738000113399","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","}","","115","1738000113404","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","{",,"115","1738000113410","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"{",,,,,
"X-Action","Enter",,,"1738000113667","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","
    ","","115","1738000113670","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    
","","116","1738000113677","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","120","1738000113680","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","{",,"115","1738000113410","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"{",,,,,
"X-Keystroke","{",,"115","1738000113410","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"{",,,,,
"X-Action","Insert Inline Proposal",,,"1738000115828","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","int data;","","124","1738000115833","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738000115848","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Action","Enter",,,"1738000116519","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","134","1738000116541","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738000117332","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","Node next;","","142","1738000117352","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738000117368","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Action","Enter",,,"1738000117492","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","153","1738000117495","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738000125309","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","public Node(int data) {}","","161","1738000125312","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738000125332","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Action","Enter",,,"1738000126148","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","
        ","","184","1738000126151","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
        ","","193","1738000126160","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","193","1738000126162","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738000127717","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","this.data = data;","","197","1738000127720","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738000127740","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Action","Enter",,,"1738000127997","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","            
","","215","1738000128000","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738000128773","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","this.next = null;","","227","1738000128778","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738000128804","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Action","Enter",,,"1738000128944","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","    
        ","","253","1738000128946","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Enter",,,"1738000132646","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","
        ","","161","1738000132657","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","N","","161","1738000133384","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","N",,"162","1738000133385","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"N",,,,,
"File.Edit","o","","162","1738000133518","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"163","1738000133521","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","d","","163","1738000133639","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"164","1738000133642","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"File.Edit","e","","164","1738000133825","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"165","1738000133832","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit"," ","","165","1738000133967","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"166","1738000133969","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Action","Insert Inline Proposal",,,"1738000135221","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","prev;","","166","1738000135225","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738000135238","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Keystroke","N",,"162","1738000133385","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"N",,,,,
"X-Keystroke","o",,"163","1738000133521","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","d",,"164","1738000133642","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Keystroke","e",,"165","1738000133832","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke"," ",,"166","1738000133969","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","N",,"162","1738000133385","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"N",,,,,
"X-Keystroke","o",,"163","1738000133521","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","d",,"164","1738000133641","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Keystroke","e",,"165","1738000133832","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke"," ",,"166","1738000133968","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","t",,"277","1738000138112","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","h",,"278","1738000138380","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke","i",,"279","1738000138490","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","t","","276","1738000138111","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"277","1738000138112","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","h","","277","1738000138367","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"278","1738000138380","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"File.Edit","i","","278","1738000138478","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"279","1738000138490","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Action","Insert Inline Proposal",,,"1738000138831","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","s.prev = null;","","279","1738000138835","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738000138853","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Keystroke","t",,"277","1738000138112","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","h",,"278","1738000138380","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke","i",,"279","1738000138490","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Action","Backspace",,,"1738000149287","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","313","1738000149292","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   
","310","1738000149295","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Enter",,,"1738000149511","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","    
","","310","1738000149513","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Enter",,,"1738000149750","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","    
","","315","1738000149753","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","p","","319","1738000151274","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"320","1738000151275","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"File.Edit","u","","320","1738000151356","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"321","1738000151358","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","b","","321","1738000151512","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","b",,"322","1738000151520","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"b",,,,,
"File.Edit","l","","322","1738000151593","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"323","1738000151600","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","i","","323","1738000151673","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"324","1738000151680","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","c","","324","1738000151776","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"325","1738000151783","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit"," ","","325","1738000151933","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"326","1738000151934","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","s","","326","1738000152217","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"327","1738000152218","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","p",,"320","1738000151275","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"X-Keystroke","u",,"321","1738000151358","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","b",,"322","1738000151520","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"b",,,,,
"X-Keystroke","l",,"323","1738000151600","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Keystroke","i",,"324","1738000151680","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","c",,"325","1738000151783","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke"," ",,"326","1738000151934","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","s",,"327","1738000152218","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","t",,"328","1738000152353","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","a",,"329","1738000152449","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","t",,"330","1738000152735","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","i",,"331","1738000152894","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","c",,"332","1738000153017","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke"," ",,"333","1738000153155","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","v",,"334","1738000153265","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"v",,,,,
"X-Keystroke","o",,"335","1738000153390","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","i",,"336","1738000153448","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","d",,"337","1738000153593","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Keystroke"," ",,"338","1738000153779","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","p",,"320","1738000151275","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"X-Keystroke","u",,"321","1738000151358","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","b",,"322","1738000151519","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"b",,,,,
"X-Keystroke","l",,"323","1738000151600","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Keystroke","i",,"324","1738000151680","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","c",,"325","1738000151783","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke"," ",,"326","1738000151934","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","s",,"327","1738000152218","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","t",,"328","1738000152353","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","a",,"329","1738000152449","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","t",,"330","1738000152735","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","i",,"331","1738000152894","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","c",,"332","1738000153017","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke"," ",,"333","1738000153155","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","v",,"334","1738000153265","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"v",,,,,
"X-Keystroke","o",,"335","1738000153390","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","i",,"336","1738000153448","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","d",,"337","1738000153593","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
